Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"MK","Indicateurs macro","102","Iran (République islamique d')","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2012","2012","US$","8386.563279","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","102","Iran (République islamique d')","6110","Valeur US $","22008","Produit Intérieur Brut","2013","2013","Millions d’USD","577535.5194","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","102","Iran (République islamique d')","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2013","2013","US$","7360.99172","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","102","Iran (République islamique d')","6110","Valeur US $","22008","Produit Intérieur Brut","2014","2014","Millions d’USD","472394.8131","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","102","Iran (République islamique d')","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2014","2014","US$","5907.765574","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","102","Iran (République islamique d')","6110","Valeur US $","22008","Produit Intérieur Brut","2015","2015","Millions d’USD","417210.1989","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","102","Iran (République islamique d')","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2015","2015","US$","5100.940323","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","102","Iran (République islamique d')","6110","Valeur US $","22008","Produit Intérieur Brut","2016","2016","Millions d’USD","466083.1179","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","102","Iran (République islamique d')","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2016","2016","US$","5594.817006","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","102","Iran (République islamique d')","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","503710.0105","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","102","Iran (République islamique d')","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","5960.707147","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","102","Iran (République islamique d')","6110","Valeur US $","22011","Revenu national brut","2010","2010","Millions d’USD","524187.4839","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","102","Iran (République islamique d')","6119","Valeur US $ par habitant","22011","Revenu national brut","2010","2010","US$","6954.500123","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","102","Iran (République islamique d')","6110","Valeur US $","22011","Revenu national brut","2011","2011","Millions d’USD","650048.9157","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","102","Iran (République islamique d')","6119","Valeur US $ par habitant","22011","Revenu national brut","2011","2011","US$","8514.849595","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","102","Iran (République islamique d')","6110","Valeur US $","22011","Revenu national brut","2012","2012","Millions d’USD","652724.5344","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","102","Iran (République islamique d')","6119","Valeur US $ par habitant","22011","Revenu national brut","2012","2012","US$","8441.373019","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","102","Iran (République islamique d')","6110","Valeur US $","22011","Revenu national brut","2013","2013","Millions d’USD","581219.1951","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","102","Iran (République islamique d')","6119","Valeur US $ par habitant","22011","Revenu national brut","2013","2013","US$","7407.94209","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","102","Iran (République islamique d')","6110","Valeur US $","22011","Revenu national brut","2014","2014","Millions d’USD","474826.3978","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","102","Iran (République islamique d')","6119","Valeur US $ par habitant","22011","Revenu national brut","2014","2014","US$","5938.174952","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","102","Iran (République islamique d')","6110","Valeur US $","22011","Revenu national brut","2015","2015","Millions d’USD","417521.1999","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","102","Iran (République islamique d')","6119","Valeur US $ par habitant","22011","Revenu national brut","2015","2015","US$","5104.742717","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","102","Iran (République islamique d')","6110","Valeur US $","22011","Revenu national brut","2016","2016","Millions d’USD","466620.8339","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","102","Iran (République islamique d')","6119","Valeur US $ par habitant","22011","Revenu national brut","2016","2016","US$","5601.271697","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","102","Iran (République islamique d')","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","504326.8207","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","102","Iran (République islamique d')","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","5968.006238","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","103","Iraq","6110","Valeur US $","22008","Produit Intérieur Brut","2010","2010","Millions d’USD","138516.7226","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","103","Iraq","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2010","2010","US$","4430.42624","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","103","Iraq","6110","Valeur US $","22008","Produit Intérieur Brut","2011","2011","Millions d’USD","185749.6644","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","103","Iraq","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2011","2011","US$","5736.898958","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","103","Iraq","6110","Valeur US $","22008","Produit Intérieur Brut","2012","2012","Millions d’USD","218000.9925","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","103","Iraq","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2012","2012","US$","6437.4591","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","103","Iraq","6110","Valeur US $","22008","Produit Intérieur Brut","2013","2013","Millions d’USD","234637.6751","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","103","Iraq","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2013","2013","US$","6612.902251","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","103","Iraq","6110","Valeur US $","22008","Produit Intérieur Brut","2014","2014","Millions d’USD","228415.6562","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","103","Iraq","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2014","2014","US$","6215.986034","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","103","Iraq","6110","Valeur US $","22008","Produit Intérieur Brut","2015","2015","Millions d’USD","166774.1049","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","103","Iraq","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2015","2015","US$","4416.942923","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","103","Iraq","6110","Valeur US $","22008","Produit Intérieur Brut","2016","2016","Millions d’USD","166602.4887","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","103","Iraq","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2016","2016","US$","4305.2027","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","103","Iraq","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","187217.652","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","103","Iraq","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","4725.19337","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","103","Iraq","6110","Valeur US $","22011","Revenu national brut","2010","2010","Millions d’USD","118729.2733","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","103","Iraq","6119","Valeur US $ par habitant","22011","Revenu national brut","2010","2010","US$","3797.529122","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","103","Iraq","6110","Valeur US $","22011","Revenu national brut","2011","2011","Millions d’USD","163604.3073","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","103","Iraq","6119","Valeur US $ par habitant","22011","Revenu national brut","2011","2011","US$","5052.937151","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","103","Iraq","6110","Valeur US $","22011","Revenu national brut","2012","2012","Millions d’USD","186977.4053","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","103","Iraq","6119","Valeur US $ par habitant","22011","Revenu national brut","2012","2012","US$","5521.348254","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","103","Iraq","6110","Valeur US $","22011","Revenu national brut","2013","2013","Millions d’USD","206618.3611","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","103","Iraq","6119","Valeur US $ par habitant","22011","Revenu national brut","2013","2013","US$","5823.22095","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","103","Iraq","6110","Valeur US $","22011","Revenu national brut","2014","2014","Millions d’USD","197842.395","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","103","Iraq","6119","Valeur US $ par habitant","22011","Revenu national brut","2014","2014","US$","5383.981049","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","103","Iraq","6110","Valeur US $","22011","Revenu national brut","2015","2015","Millions d’USD","155487.2885","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","103","Iraq","6119","Valeur US $ par habitant","22011","Revenu national brut","2015","2015","US$","4118.016277","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","103","Iraq","6110","Valeur US $","22011","Revenu national brut","2016","2016","Millions d’USD","156258.346","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","103","Iraq","6119","Valeur US $ par habitant","22011","Revenu national brut","2016","2016","US$","4037.897983","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","103","Iraq","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","173917.3057","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","103","Iraq","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","4389.505429","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","104","Irlande","6110","Valeur US $","22008","Produit Intérieur Brut","2010","2010","Millions d’USD","221697.26","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","104","Irlande","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2010","2010","US$","48998.363386","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","104","Irlande","6110","Valeur US $","22008","Produit Intérieur Brut","2011","2011","Millions d’USD","238690.3705","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","104","Irlande","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2011","2011","US$","52522.899764","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","104","Irlande","6110","Valeur US $","22008","Produit Intérieur Brut","2012","2012","Millions d’USD","225641.6058","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","104","Irlande","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2012","2012","US$","49433.483213","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","104","Irlande","6110","Valeur US $","22008","Produit Intérieur Brut","2013","2013","Millions d’USD","238273.1212","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","104","Irlande","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2013","2013","US$","51924.56843","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","104","Irlande","6110","Valeur US $","22008","Produit Intérieur Brut","2014","2014","Millions d’USD","258826.1796","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","104","Irlande","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2014","2014","US$","55996.71747","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","104","Irlande","6110","Valeur US $","22008","Produit Intérieur Brut","2015","2015","Millions d’USD","291657.8498","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","104","Irlande","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2015","2015","US$","62510.255521","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","104","Irlande","6110","Valeur US $","22008","Produit Intérieur Brut","2016","2016","Millions d’USD","298888.0937","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","104","Irlande","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2016","2016","US$","63380.307533","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","104","Irlande","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","336377.5002","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","104","Irlande","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","70491.993301","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","104","Irlande","6110","Valeur US $","22011","Revenu national brut","2010","2010","Millions d’USD","186352.3617","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","104","Irlande","6119","Valeur US $ par habitant","22011","Revenu national brut","2010","2010","US$","41186.619701","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","104","Irlande","6110","Valeur US $","22011","Revenu national brut","2011","2011","Millions d’USD","194301.2514","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","104","Irlande","6119","Valeur US $ par habitant","22011","Revenu national brut","2011","2011","US$","42755.244503","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","104","Irlande","6110","Valeur US $","22011","Revenu national brut","2012","2012","Millions d’USD","182493.894","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","104","Irlande","6119","Valeur US $ par habitant","22011","Revenu national brut","2012","2012","US$","39980.697769","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","104","Irlande","6110","Valeur US $","22011","Revenu national brut","2013","2013","Millions d’USD","201421.2263","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","104","Irlande","6119","Valeur US $ par habitant","22011","Revenu national brut","2013","2013","US$","43893.789596","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","104","Irlande","6110","Valeur US $","22011","Revenu national brut","2014","2014","Millions d’USD","218931.7961","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","104","Irlande","6119","Valeur US $ par habitant","22011","Revenu national brut","2014","2014","US$","47365.617923","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","104","Irlande","6110","Valeur US $","22011","Revenu national brut","2015","2015","Millions d’USD","224518.4572","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","104","Irlande","6119","Valeur US $ par habitant","22011","Revenu national brut","2015","2015","US$","48120.447087","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","104","Irlande","6110","Valeur US $","22011","Revenu national brut","2016","2016","Millions d’USD","243747.0992","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","104","Irlande","6119","Valeur US $ par habitant","22011","Revenu national brut","2016","2016","US$","51687.459063","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","104","Irlande","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","267503.4925","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","104","Irlande","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","56058.607933","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","99","Islande","6110","Valeur US $","22008","Produit Intérieur Brut","2010","2010","Millions d’USD","13751.16192","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","99","Islande","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2010","2010","US$","43197.412521","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","99","Islande","6110","Valeur US $","22008","Produit Intérieur Brut","2011","2011","Millions d’USD","15221.62293","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","99","Islande","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2011","2011","US$","47672.898967","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","99","Islande","6110","Valeur US $","22008","Produit Intérieur Brut","2012","2012","Millions d’USD","14751.50813","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","99","Islande","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2012","2012","US$","45957.860577","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","99","Islande","6110","Valeur US $","22008","Produit Intérieur Brut","2013","2013","Millions d’USD","16125.06052","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","99","Islande","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2013","2013","US$","49765.019011","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","99","Islande","6110","Valeur US $","22008","Produit Intérieur Brut","2014","2014","Millions d’USD","17867.66218","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","99","Islande","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2014","2014","US$","54533.768908","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","99","Islande","6110","Valeur US $","22008","Produit Intérieur Brut","2015","2015","Millions d’USD","17517.21052","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","99","Islande","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2015","2015","US$","52912.494774","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","99","Islande","6110","Valeur US $","22008","Produit Intérieur Brut","2016","2016","Millions d’USD","20793.16803","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","99","Islande","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2016","2016","US$","61944.345066","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","99","Islande","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","24728.28518","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","99","Islande","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","71961.532046","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","99","Islande","6110","Valeur US $","22011","Revenu national brut","2010","2010","Millions d’USD","11655.4474","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","99","Islande","6119","Valeur US $ par habitant","22011","Revenu national brut","2010","2010","US$","36614.009229","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","99","Islande","6110","Valeur US $","22011","Revenu national brut","2011","2011","Millions d’USD","13450.22565","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","99","Islande","6119","Valeur US $ par habitant","22011","Revenu national brut","2011","2011","US$","42125.025134","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","99","Islande","6110","Valeur US $","22011","Revenu national brut","2012","2012","Millions d’USD","13461.90024","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","99","Islande","6119","Valeur US $ par habitant","22011","Revenu national brut","2012","2012","US$","41940.127672","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","99","Islande","6110","Valeur US $","22011","Revenu national brut","2013","2013","Millions d’USD","16010.32139","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","99","Islande","6119","Valeur US $ par habitant","22011","Revenu national brut","2013","2013","US$","49410.912124","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","99","Islande","6110","Valeur US $","22011","Revenu national brut","2014","2014","Millions d’USD","17641.03541","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","99","Islande","6119","Valeur US $ par habitant","22011","Revenu national brut","2014","2014","US$","53842.082901","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","99","Islande","6110","Valeur US $","22011","Revenu national brut","2015","2015","Millions d’USD","17486.09449","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","99","Islande","6119","Valeur US $ par habitant","22011","Revenu national brut","2015","2015","US$","52818.505679","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","99","Islande","6110","Valeur US $","22011","Revenu national brut","2016","2016","Millions d’USD","21200.17532","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","99","Islande","6119","Valeur US $ par habitant","22011","Revenu national brut","2016","2016","US$","63156.849095","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","99","Islande","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","24848.95765","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","99","Islande","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","72312.699778","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","105","Israël","6110","Valeur US $","22008","Produit Intérieur Brut","2010","2010","Millions d’USD","234654.6715","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","105","Israël","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2010","2010","US$","32019.708342","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","105","Israël","6110","Valeur US $","22008","Produit Intérieur Brut","2011","2011","Millions d’USD","262293.7926","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","105","Israël","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2011","2011","US$","35161.208856","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","105","Israël","6110","Valeur US $","22008","Produit Intérieur Brut","2012","2012","Millions d’USD","258417.1958","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","105","Israël","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2012","2012","US$","34037.616941","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","105","Israël","6110","Valeur US $","22008","Produit Intérieur Brut","2013","2013","Millions d’USD","294167.3236","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","105","Israël","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2013","2013","US$","38071.652493","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","105","Israël","6110","Valeur US $","22008","Produit Intérieur Brut","2014","2014","Millions d’USD","310945.0734","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","105","Israël","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2014","2014","US$","39541.093938","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","105","Israël","6110","Valeur US $","22008","Produit Intérieur Brut","2015","2015","Millions d’USD","300078.2586","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","105","Israël","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2015","2015","US$","37473.348862","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","105","Israël","6110","Valeur US $","22008","Produit Intérieur Brut","2016","2016","Millions d’USD","319024.6335","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","105","Israël","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2016","2016","US$","39100.904718","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","105","Israël","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","355277.448","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","105","Israël","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","42756.825069","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","105","Israël","6110","Valeur US $","22011","Revenu national brut","2010","2010","Millions d’USD","230313.6422","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","105","Israël","6119","Valeur US $ par habitant","22011","Revenu national brut","2010","2010","US$","31427.354944","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","105","Israël","6110","Valeur US $","22011","Revenu national brut","2011","2011","Millions d’USD","258769.8842","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","105","Israël","6119","Valeur US $ par habitant","22011","Revenu national brut","2011","2011","US$","34688.819181","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","105","Israël","6110","Valeur US $","22011","Revenu national brut","2012","2012","Millions d’USD","251793.0988","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","105","Israël","6119","Valeur US $ par habitant","22011","Revenu national brut","2012","2012","US$","33165.11898","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","105","Israël","6110","Valeur US $","22011","Revenu national brut","2013","2013","Millions d’USD","288218.9886","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","105","Israël","6119","Valeur US $ par habitant","22011","Revenu national brut","2013","2013","US$","37301.808514","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","105","Israël","6110","Valeur US $","22011","Revenu national brut","2014","2014","Millions d’USD","309066.8898","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","105","Israël","6119","Valeur US $ par habitant","22011","Revenu national brut","2014","2014","US$","39302.256148","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","105","Israël","6110","Valeur US $","22011","Revenu national brut","2015","2015","Millions d’USD","297503.9265","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","105","Israël","6119","Valeur US $ par habitant","22011","Revenu national brut","2015","2015","US$","37151.869907","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","105","Israël","6110","Valeur US $","22011","Revenu national brut","2016","2016","Millions d’USD","316135.9973","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","105","Israël","6119","Valeur US $ par habitant","22011","Revenu national brut","2016","2016","US$","38746.862186","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","105","Israël","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","353488.3382","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","105","Israël","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","42541.509812","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","106","Italie","6110","Valeur US $","22008","Produit Intérieur Brut","2010","2010","Millions d’USD","2134017.843","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","106","Italie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2010","2010","US$","35672.524997","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","106","Italie","6110","Valeur US $","22008","Produit Intérieur Brut","2011","2011","Millions d’USD","2291991.046","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","106","Italie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2011","2011","US$","38183.335201","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","106","Italie","6110","Valeur US $","22008","Produit Intérieur Brut","2012","2012","Millions d’USD","2087077.032","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","106","Italie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2012","2012","US$","34674.730091","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","106","Italie","6110","Valeur US $","22008","Produit Intérieur Brut","2013","2013","Millions d’USD","2141315.327","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","106","Italie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2013","2013","US$","35503.615538","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","106","Italie","6110","Valeur US $","22008","Produit Intérieur Brut","2014","2014","Millions d’USD","2159133.92","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","106","Italie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2014","2014","US$","35793.004339","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","106","Italie","6110","Valeur US $","22008","Produit Intérieur Brut","2015","2015","Millions d’USD","1835899.237","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","106","Italie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2015","2015","US$","30480.004352","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","106","Italie","6110","Valeur US $","22008","Produit Intérieur Brut","2016","2016","Millions d’USD","1875797.464","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","106","Italie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2016","2016","US$","31201.602379","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","106","Italie","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","1961796.197","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","106","Italie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","32694.406219","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","106","Italie","6110","Valeur US $","22011","Revenu national brut","2010","2010","Millions d’USD","2129496.391","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","106","Italie","6119","Valeur US $ par habitant","22011","Revenu national brut","2010","2010","US$","35596.943806","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","106","Italie","6110","Valeur US $","22011","Revenu national brut","2011","2011","Millions d’USD","2286194.049","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","106","Italie","6119","Valeur US $ par habitant","22011","Revenu national brut","2011","2011","US$","38086.760357","X","Ciffre de sources internationales",""
