Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"MK","Indicateurs macro","25","Îles Salomon","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","7.768916","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","224","Îles Turques-et-Caïques","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","25659.195864","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","224","Îles Turques-et-Caïques","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","-0.976995","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","224","Îles Turques-et-Caïques","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","28076.291939","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","224","Îles Turques-et-Caïques","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","-0.976995","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","239","Îles Vierges britanniques","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","43472.055888","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","239","Îles Vierges britanniques","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","-6.860865","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","239","Îles Vierges britanniques","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","39663.163074","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","239","Îles Vierges britanniques","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","-6.847067","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","100","Inde","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","1937.924543","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","100","Inde","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","14.569955","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","100","Inde","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","1916.967715","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","100","Inde","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","14.644907","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","101","Indonésie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","3839.785074","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","101","Indonésie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","8.986309","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","101","Indonésie","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","3718.099567","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","101","Indonésie","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","9.022564","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","102","Iran (République islamique d')","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","5960.707147","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","102","Iran (République islamique d')","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","8.073001","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","102","Iran (République islamique d')","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","5968.006238","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","102","Iran (République islamique d')","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","8.080648","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","103","Iraq","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","4725.19337","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","103","Iraq","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","12.373863","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","103","Iraq","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","4389.505429","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","103","Iraq","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","11.301131","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","104","Irlande","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","70491.993301","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","104","Irlande","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","12.542957","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","104","Irlande","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","56058.607933","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","104","Irlande","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","9.746329","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","99","Islande","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","71961.532046","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","99","Islande","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","18.925049","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","99","Islande","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","72312.699778","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","99","Islande","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","17.211095","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","105","Israël","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","42756.825069","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","105","Israël","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","11.363641","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","105","Israël","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","42541.509812","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","105","Israël","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","11.815276","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","106","Italie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","32694.406219","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","106","Italie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","4.584649","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","106","Italie","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","32876.705685","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","106","Italie","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","4.866708","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","109","Jamaïque","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","5273.149062","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","109","Jamaïque","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","5.199101","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","109","Jamaïque","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","5094.335734","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","109","Jamaïque","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","6.772034","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","110","Japon","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","38928.952602","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","110","Japon","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","-1.455734","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","110","Japon","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","40369.112621","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","110","Japon","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","-1.246536","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","112","Jordanie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","4053.53953","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","112","Jordanie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","3.799956","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","112","Jordanie","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","4033.39071","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","112","Jordanie","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","4.079931","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","108","Kazakhstan","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","9107.697681","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","108","Kazakhstan","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","21.5092","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","108","Kazakhstan","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","8104.51541","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","108","Kazakhstan","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","19.442176","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","114","Kenya","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","1676.56633","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","114","Kenya","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","9.69009","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","114","Kenya","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","1645.153436","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","114","Kenya","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","9.108319","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","113","Kirghizistan","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","1258.390778","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","113","Kirghizistan","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","13.060774","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","113","Kirghizistan","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","1196.356744","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","113","Kirghizistan","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","13.384195","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","83","Kiribati","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","1563.46714","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","83","Kiribati","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","5.426179","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","83","Kiribati","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","2984.736961","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","83","Kiribati","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","12.922083","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","118","Koweït","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","29258.289478","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","118","Koweït","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","10.311545","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","118","Koweït","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","33810.294518","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","118","Koweït","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","14.142354","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","122","Lesotho","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","1061.916962","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","122","Lesotho","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","9.013723","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","122","Lesotho","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","1206.394583","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","122","Lesotho","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","9.864289","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","119","Lettonie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","15593.840394","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","119","Lettonie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","8.620392","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","119","Lettonie","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","15554.71888","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","119","Lettonie","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","8.502755","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","121","Liban","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","8679.897423","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","121","Liban","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","3.676385","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","121","Liban","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","8645.64944","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","121","Liban","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","4.945275","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","123","Libéria","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","576.029301","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","123","Libéria","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","0.217628","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","123","Libéria","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","522.924492","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","123","Libéria","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","-0.490878","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","124","Libye","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","10529.116269","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","124","Libye","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","34.551485","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","124","Libye","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","10635.694924","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","124","Libye","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","35.822834","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","125","Liechtenstein","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","170875.739925","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","125","Liechtenstein","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","3.799904","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","125","Liechtenstein","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","178117.963683","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","125","Liechtenstein","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","12.742943","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","126","Lituanie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","16443.298019","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","126","Lituanie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","11.020131","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","126","Lituanie","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","15848.768221","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","126","Lituanie","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","10.960317","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","256","Luxembourg","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","110203.008202","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","256","Luxembourg","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","5.689666","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","256","Luxembourg","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","78873.81106","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","256","Luxembourg","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","14.159154","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","154","Macédoine du Nord","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","5353.775388","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","154","Macédoine du Nord","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","5.946111","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","154","Macédoine du Nord","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","5141.799417","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","154","Macédoine du Nord","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","5.966142","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","129","Madagascar","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","503.498059","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","129","Madagascar","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","11.205528","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","129","Madagascar","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","489.753651","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","129","Madagascar","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","12.114087","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","131","Malaisie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","9979.704756","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","131","Malaisie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","5.926432","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","131","Malaisie","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","9698.577462","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","131","Malaisie","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","5.87318","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","130","Malawi","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","500.165554","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","130","Malawi","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","25.54437","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","130","Malawi","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","491.598016","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","130","Malawi","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","23.92031","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","132","Maldives","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","10063.003708","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","132","Maldives","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","8.564508","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","132","Maldives","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","9268.018455","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","132","Maldives","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","8.752059","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","133","Mali","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","795.682802","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","133","Mali","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","9.551263","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","133","Mali","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","769.744888","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","133","Mali","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","8.888503","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","134","Malte","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","28122.287168","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","134","Malte","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","15.647409","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","134","Malte","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","25310.086716","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","134","Malte","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","15.379854","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","143","Maroc","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","3336.528682","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","143","Maroc","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","6.244908","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","143","Maroc","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","3285.128668","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","143","Maroc","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","6.078792","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","137","Maurice","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","10591.698262","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","137","Maurice","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","8.887858","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","137","Maurice","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","10705.015706","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","137","Maurice","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","10.660234","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","136","Mauritanie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","1634.642174","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","136","Mauritanie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","6.272922","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","136","Mauritanie","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","1611.405907","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","136","Mauritanie","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","6.703137","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","138","Mexique","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","9434.378177","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","138","Mexique","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","7.456604","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","138","Mexique","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","9189.424483","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","138","Mexique","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","7.549322","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","145","Micronésie (États fédérés de)","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","3320.355058","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","145","Micronésie (États fédérés de)","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","10.353673","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","145","Micronésie (États fédérés de)","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","3772.115412","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","145","Micronésie (États fédérés de)","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","7.636827","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","140","Monaco","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","173611.814788","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","140","Monaco","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","-0.574747","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","140","Monaco","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","173611.814788","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","140","Monaco","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","-0.574747","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","141","Mongolie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","3708.248166","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","141","Mongolie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","2.67854","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","141","Mongolie","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","3188.63986","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","141","Mongolie","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","-3.781455","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","273","Monténégro","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","7679.191235","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","273","Monténégro","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","11.035055","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","273","Monténégro","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","7836.892325","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","273","Monténégro","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","12.332951","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","142","Montserrat","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","12697.737108","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","142","Montserrat","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","-5.045385","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","142","Montserrat","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","12905.031015","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","142","Montserrat","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","-0.006107","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","144","Mozambique","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","462.69997","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","144","Mozambique","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","10.740447","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","144","Mozambique","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","451.421118","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","144","Mozambique","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","9.833738","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","28","Myanmar","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","1304.481669","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","28","Myanmar","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","1.849354","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","28","Myanmar","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","1297.857753","X","Ciffre de sources internationales",""
